"","BirdID","w1","half_w"
"78",510,13.4121560886125,6.70607804430625
"79",511,1.1754189150144,0.587709457507201
"80",522,4.56480563317803,2.28240281658902
"81",524,8.25352214983213,4.12676107491606
"82",525,3.52131080021593,1.76065540010796
"83",528,2.35851823267533,1.17925911633767
"84",530,2.46577700907494,1.23288850453747
"85",531,2.65596047514766,1.32798023757383
"86",540,3.63286908204936,1.81643454102468
"87",542,3.72412061376246,1.86206030688123
"88",543,6.97662276366638,3.48831138183319
"89",544,4.13901532021831,2.06950766010915
"90",545,2.25958629831571,1.12979314915786
"91",547,3.82305254812208,1.91152627406104
"92",549,1.27435084937403,0.637175424687013
"93",550,1.27435084937403,0.637175424687013
"94",557,6.2829464240826,3.1414732120413
"95",558,1.27435084937403,0.637175424687013
"96",559,2.65596047514766,1.32798023757383
"97",561,5.56260825386198,2.78130412693099
"98",562,2.6733150077333,1.33665750386665
"99",563,3.81269775946056,1.90634887973028
"100",594,2.16833476660261,1.08416738330131
"101",595,6.70450680762032,3.35225340381016
"102",596,5.77782665516687,2.88891332758343
"103",597,2.87950571849254,1.43975285924627
"104",598,1.1754189150144,0.587709457507201
"105",601,1.38160962577364,0.690804812886818
"106",602,6.73314039978064,3.36657019989032
"107",603,1.27435084937403,0.637175424687013
"108",604,7.9290322747239,3.96451613736195
"109",605,2.77224694209293,1.38612347104646
"110",606,1.27435084937403,0.637175424687013
"111",607,1.6239700873003,0.811985043650152
"112",608,2.65596047514766,1.32798023757383
"113",609,14.761400521332,7.38070026066599
"114",627,1.4978960927189,0.748948046359451
"115",628,4.65157113612936,2.32578556806468
"116",629,4.30935709885602,2.15467854942801
"117",630,1.38160962577364,0.690804812886818
"118",632,1.08416738330131,0.542083691650654
"119",633,2.54870169874805,1.27435084937403
"120",634,6.76598372855718,3.38299186427859
"121",635,1.27435084937403,0.637175424687013
"122",636,1.27435084937403,0.637175424687013
"123",637,3.74012785844897,1.87006392922449
"124",639,5.07508737318309,2.53754368659155
"125",641,1.27435084937403,0.637175424687013
"126",666,1.6239700873003,0.811985043650152
"127",670,1.6239700873003,0.811985043650152
"128",671,1.08416738330131,0.542083691650654
"129",672,1.38160962577364,0.690804812886818
"130",673,4.61810453099104,2.30905226549552
"131",675,2.54870169874805,1.27435084937403
"132",676,1.90884515803037,0.954422579015184
"133",677,5.36409794574927,2.68204897287464
"134",679,1.38160962577364,0.690804812886818
"135",774,5.15022683234351,2.57511341617176
"136",776,2.44976976438843,1.22488488219421
"137",792,2.63727884444615,1.31863942222308
"138",794,2.63727884444615,1.31863942222308
"139",823,3.96367310179384,1.98183655089692
"140",825,1.27435084937403,0.637175424687013
"141",826,4.61976227273811,2.30988113636905
"142",827,1.1754189150144,0.587709457507201
"143",830,1.08416738330131,0.542083691650654
"144",832,9.63979857877524,4.81989928938762
"145",835,2.6733150077333,1.33665750386665
"146",836,2.44976976438843,1.22488488219421
"147",838,1.27435084937403,0.637175424687013
"148",840,5.72432850190181,2.8621642509509
"149",845,5.16739665085723,2.58369832542862
"150",846,1.1754189150144,0.587709457507201
"151",847,4.74583626731951,2.37291813365975
"152",849,6.82595524565492,3.41297762282746
"153",851,2.44976976438843,1.22488488219421
"154",853,6.86199403846818,3.43099701923409
"155",854,6.17389037815089,3.08694518907544
"156",855,3.72412061376246,1.86206030688123
"157",856,1.08416738330131,0.542083691650654
"158",857,2.35083783002881,1.1754189150144
"159",858,4.56004440242267,2.28002220121134
"160",859,3.00557971307394,1.50278985653697
"161",860,2.25958629831571,1.12979314915786
"162",862,9.6831291745444,4.8415645872722
"163",864,2.44976976438843,1.22488488219421
"164",865,8.77361884060467,4.38680942030233
"165",867,1.1754189150144,0.587709457507201
"166",868,2.44976976438843,1.22488488219421
"167",869,10.6498908475242,5.3249454237621
"168",872,1.1754189150144,0.587709457507201
"169",877,2.25958629831571,1.12979314915786
"170",878,2.35083783002881,1.1754189150144
"171",879,1.1754189150144,0.587709457507201
"172",880,1.1754189150144,0.587709457507201
"173",884,2.35083783002881,1.1754189150144
"174",886,1.38160962577364,0.690804812886818
"175",890,1.38160962577364,0.690804812886818
"176",911,25.1986125185827,12.5993062592913
"177",912,12.7536888739051,6.37684443695254
"178",915,5.54449388418586,2.77224694209293
"179",917,6.50649166742747,3.25324583371374
"180",919,4.50204610856865,2.25102305428433
"181",921,3.56740375282806,1.78370187641403
"182",922,4.37740181121144,2.18870090560572
"183",924,1.1754189150144,0.587709457507201
"184",925,3.25855149282687,1.62927574641343
"185",927,6.87667375481385,3.43833687740693
"186",929,5.07508737318309,2.53754368659155
"187",930,15.6865004787024,7.84325023935122
"188",931,1.38160962577364,0.690804812886818
"189",932,3.18319600740439,1.5915980037022
"190",938,5.75757908077808,2.87878954038904
"191",941,2.54870169874805,1.27435084937403
"192",942,2.44976976438843,1.22488488219421
"193",947,2.44976976438843,1.22488488219421
"194",949,4.26111534426617,2.13055767213309
"195",951,4.6401611186005,2.32008055930025
"196",1015,1.08416738330131,0.542083691650654
"197",1017,9.34997918119844,4.67498959059922
"198",1018,11.9635887761682,5.98179438808408
"199",1020,4.50347580579284,2.25173790289642
"200",1022,1.38160962577364,0.690804812886818
"201",1024,7.79604313420026,3.89802156710013
"202",1028,5.64272497003981,2.82136248501991
"203",1029,15.9117699195548,7.95588495977739
"204",1031,7.37005047274117,3.68502523637058
"205",1032,2.65596047514766,1.32798023757383
"206",1039,1.08416738330131,0.542083691650654
"207",1040,10.1437758509835,5.07188792549177
"208",1041,7.55550000392452,3.77775000196226
"209",1042,17.5578528874136,8.77892644370682
"210",1043,16.3628906499895,8.18144532499475
"211",1045,3.03500624948199,1.517503124741
"212",1049,1.4978960927189,0.748948046359451
"213",1059,5.91451196797453,2.95725598398726
"214",1062,1.27435084937403,0.637175424687013
"215",1063,2.76321925154727,1.38160962577364
"216",1130,1.38160962577364,0.690804812886818
"217",1152,1.4978960927189,0.748948046359451
"218",1154,1.27435084937403,0.637175424687013
"219",1155,6.90266904136485,3.45133452068242
"220",1156,2.54870169874805,1.27435084937403
"221",1158,2.6733150077333,1.33665750386665
"222",1159,1.1754189150144,0.587709457507201
"223",1160,1.27435084937403,0.637175424687013
"224",1161,1.38160962577364,0.690804812886818
"225",1165,7.2085996769174,3.6042998384587
"226",1166,2.44976976438843,1.22488488219421
"227",1168,1.08416738330131,0.542083691650654
"228",1170,6.86190206343976,3.43095103171988
"229",1171,6.66705179419756,3.33352589709878
"230",1172,8.29102188149786,4.14551094074893
"231",1173,2.44976976438843,1.22488488219421
"232",1174,1.08416738330131,0.542083691650654
"233",1177,2.58206347602021,1.2910317380101
"234",1178,5.13076517476826,2.56538258738413
"235",1179,1.1754189150144,0.587709457507201
"236",1182,1.08416738330131,0.542083691650654
"237",1184,2.89832093667433,1.44916046833717
"238",1185,1.4978960927189,0.748948046359451
"239",1186,4.27993056244797,2.13996528122398
"240",1187,11.0416843615832,5.52084218079158
"241",1188,6.12744589309314,3.06372294654657
"242",1190,3.25855149282687,1.62927574641343
"243",1193,3.38462548740827,1.69231274370413
"244",1195,5.5748034743411,2.78740173717055
"245",1196,14.2089763749741,7.10448818748705
"246",1198,2.46577700907494,1.23288850453747
"247",1199,3.51804355395658,1.75902177697829
"248",1200,6.24217944615751,3.12108972307876
"249",1209,3.00557971307394,1.50278985653697
"250",1212,1.08416738330131,0.542083691650654
"251",1213,1.1754189150144,0.587709457507201
"252",1214,1.27435084937403,0.637175424687013
"253",1218,1.27435084937403,0.637175424687013
"254",1221,1.38160962577364,0.690804812886818
"255",1222,5.90390064974827,2.95195032487413
"256",1234,1.38160962577364,0.690804812886818
"257",1244,6.12443229361609,3.06221614680805
"258",1246,2.08416738330131,1.04208369165065
"259",1247,5.48477601387042,2.74238800693521
"260",1268,1.4978960927189,0.748948046359451
"261",1271,6.86199403846818,3.43099701923409
"262",1274,5.89245538036507,2.94622769018254
"263",1275,1.4978960927189,0.748948046359451
"264",1276,4.05492463350694,2.02746231675347
"265",1279,1.27435084937403,0.637175424687013
"266",1287,9.85351504786131,4.92675752393065
"267",1290,1.1754189150144,0.587709457507201
"268",1305,3.69347774740946,1.84673887370473
"269",1306,1.08416738330131,0.542083691650654
"270",1345,1.1754189150144,0.587709457507201
"271",1348,4.15385656786656,2.07692828393328
"272",1349,2.87950571849254,1.43975285924627
"273",1355,1.38160962577364,0.690804812886818
"274",1356,12.5677636961002,6.28388184805011
"275",1358,3.25855149282687,1.62927574641343
"276",1359,1.38160962577364,0.690804812886818
"277",1360,1.38160962577364,0.690804812886818
"278",1361,9.87418315541254,4.93709157770627
"279",1362,3.00557971307394,1.50278985653697
"280",1368,1.4978960927189,0.748948046359451
"281",1369,7.74324040982707,3.87162020491353
"282",1370,2.77224694209293,1.38612347104646
"283",1380,2.87950571849254,1.43975285924627
"284",1381,9.34839527894558,4.67419763947279
"285",1382,4.04659779146695,2.02329889573348
"286",1384,4.05492463350694,2.02746231675347
"287",1386,2.25958629831571,1.12979314915786
"288",1387,1.38160962577364,0.690804812886818
"289",1388,1.76065540010796,0.880327700053982
"290",1394,2.24369270458255,1.12184635229128
"291",1395,5.77782665516687,2.88891332758343
"292",1396,1.27435084937403,0.637175424687013
"293",1401,10.4166690685137,5.20833453425686
"294",1403,11.9463548012564,5.97317740062821
"295",1404,1.1754189150144,0.587709457507201
"296",1409,1.27435084937403,0.637175424687013
"297",1412,17.6069903721573,8.80349518607865
"298",1415,12.3558367406871,6.17791837034353
"299",1419,3.290454783804,1.645227391902
"300",1429,3.25855149282687,1.62927574641343
"301",1432,1.08416738330131,0.542083691650654
"302",1435,2.65596047514766,1.32798023757383
"303",1436,1.1754189150144,0.587709457507201
"304",1437,11.8424769220695,5.92123846103475
"305",1438,6.78981670705907,3.39490835352954
"306",1485,7.9494311205863,3.97471556029315
"307",1489,11.0492075638142,5.52460378190712
"308",1490,2.35083783002881,1.1754189150144
"309",1491,11.9537792252768,5.97688961263841
"310",1494,7.50235574136515,3.75117787068258
"311",1495,2.65596047514766,1.32798023757383
"312",1499,10.1063871112883,5.05319355564417
"313",1500,1.38160962577364,0.690804812886818
"314",1501,9.4252114499642,4.7126057249821
"315",1503,7.56562411549661,3.78281205774831
"316",1504,10.1475956164884,5.0737978082442
"317",1506,9.4252114499642,4.7126057249821
"318",1508,1.38160962577364,0.690804812886818
"319",1509,6.38041767284607,3.19020883642304
"320",1510,7.43122327887522,3.71561163943761
"321",1512,6.65468142534988,3.32734071267494
"322",1517,2.46577700907494,1.23288850453747
"323",1523,6.28624696924181,3.1431234846209
"324",1524,5.69929356666964,2.84964678333482
"325",1532,11.5920879835281,5.79604399176406
"326",1533,20.9271709203846,10.4635854601923
"327",1534,1.27435084937403,0.637175424687013
"328",1536,5.05111018391197,2.52555509195598
"329",1538,1.27435084937403,0.637175424687013
"330",1539,1.27435084937403,0.637175424687013
"331",1541,1.27435084937403,0.637175424687013
"332",1542,9.6574713002496,4.8287356501248
"333",1543,6.18401448972297,3.09200724486149
"334",1551,1.27435084937403,0.637175424687013
"335",1552,2.44976976438843,1.22488488219421
"336",1553,11.8170939124692,5.90854695623458
"337",1557,1.27435084937403,0.637175424687013
"338",1558,1.4978960927189,0.748948046359451
"339",1559,4.6589763367823,2.32948816839115
"340",1563,2.77224694209293,1.38612347104646
"341",1566,5.95544294949732,2.97772147474866
"342",1572,1.1754189150144,0.587709457507201
"343",1576,1.4978960927189,0.748948046359451
"344",1577,6.07385576479967,3.03692788239984
"345",1579,8.58392542924264,4.29196271462132
"346",1580,12.4164205347354,6.20821026736772
"347",1581,11.4713066647339,5.73565333236695
"348",1587,8.15086060059017,4.07543030029509
"349",1588,2.44976976438843,1.22488488219421
"350",1589,3.03500624948199,1.517503124741
"351",1590,2.54870169874805,1.27435084937403
"352",1593,3.88355638561601,1.94177819280801
"353",1595,1.27435084937403,0.637175424687013
"354",1597,2.65596047514766,1.32798023757383
"355",1604,14.1769620920264,7.08848104601321
"356",1605,14.660113239318,7.330056619659
"357",1606,7.51808320941244,3.75904160470622
"358",1607,9.749337009057,4.8746685045285
"359",1608,5.70392965603941,2.85196482801971
"360",1610,7.07931956476267,3.53965978238134
"361",1611,4.75644758554577,2.37822379277288
"362",1614,2.87950571849254,1.43975285924627
"363",1616,21.03723419727,10.518617098635
"364",1617,3.81414807423313,1.90707403711657
"365",1623,5.41917972669494,2.70958986334747
"366",1665,2.65596047514766,1.32798023757383
"367",1666,3.43500521333011,1.71750260666506
"368",1669,5.16739665085723,2.58369832542862
"369",1670,1.08416738330131,0.542083691650654
"370",1672,6.82717157559987,3.41358578779993
"371",1674,1.1754189150144,0.587709457507201
"372",1677,1.08416738330131,0.542083691650654
"373",1678,8.10310632722676,4.05155316361338
"374",1682,3.25855149282687,1.62927574641343
"375",1684,1.27435084937403,0.637175424687013
"376",1685,3.93031132452169,1.96515566226085
"377",1686,2.4325384484595,1.21626922422975
"378",1695,1.27435084937403,0.637175424687013
"379",1697,4.0375701009213,2.01878505046065
"380",1698,5.19137384012836,2.59568692006418
"381",1699,3.93863816656168,1.96931908328084
"382",1701,1.08416738330131,0.542083691650654
"383",1702,4.50347580579284,2.25173790289642
"384",1705,4.99847146313648,2.49923573156824
"385",1707,15.13716272191,7.56858136095498
"386",1708,5.77650794991322,2.88825397495661
"387",1709,1.4978960927189,0.748948046359451
"388",1710,14.8317349126709,7.41586745633545
"389",1711,2.87950571849254,1.43975285924627
"390",1716,12.284747248619,6.1423736243095
"391",1717,10.3035630554897,5.15178152774483
"392",1720,2.76321925154727,1.38160962577364
"393",1722,6.40253343618707,3.20126671809354
"394",1723,1.1754189150144,0.587709457507201
"395",1725,2.54870169874805,1.27435084937403
"396",1729,17.2488557962235,8.62442789811176
"397",1731,8.06571758753156,4.03285879376578
"398",1735,2.44976976438843,1.22488488219421
"399",1739,7.05217750454089,3.52608875227045
"400",1740,5.91451196797453,2.95725598398726
"401",1742,6.02018711669353,3.01009355834677
"402",1744,11.3771359611296,5.68856798056482
"403",1750,16.0086061204192,8.00430306020961
"404",1752,7.6547685222201,3.82738426111005
"405",1753,5.02280554986298,2.51140277493149
"406",1754,5.60938932285567,2.80469466142784
"407",1757,7.89143016774947,3.94571508387473
"408",1758,1.1754189150144,0.587709457507201
"409",1760,3.83137939016207,1.91568969508103
"410",1762,23.2467543880181,11.623377194009
"411",1763,13.8676727034432,6.93383635172158
"412",1764,1.1754189150144,0.587709457507201
"413",1765,4.34271887612817,2.17135943806409
"414",1766,1.1754189150144,0.587709457507201
"415",1767,4.0375701009213,2.01878505046065
"416",1769,3.83137939016207,1.91568969508103
"417",1771,2.25958629831571,1.12979314915786
"418",1772,2.35851823267533,1.17925911633767
"419",1773,2.54870169874805,1.27435084937403
"420",1774,6.91707581941384,3.45853790970692
"421",1775,3.93863816656168,1.96931908328084
"422",1776,2.9957921854378,1.4978960927189
"423",1777,2.65596047514766,1.32798023757383
"424",1778,3.73244745580244,1.86622372790122
"425",1779,2.65596047514766,1.32798023757383
"426",1781,1.27435084937403,0.637175424687013
"427",1782,2.58206347602021,1.2910317380101
"428",1783,2.44976976438843,1.22488488219421
"429",1787,2.58206347602021,1.2910317380101
"430",1788,2.55702854078804,1.27851427039402
"431",1789,2.87950571849254,1.43975285924627
"432",1790,5.67056787876726,2.83528393938363
"433",1791,3.83137939016207,1.91568969508103
"434",1794,1.1754189150144,0.587709457507201
"435",1795,5.57163594440763,2.78581797220382
"436",1796,6.70255826661462,3.35127913330731
"437",1797,6.69353057606896,3.34676528803448
"438",1798,1.6239700873003,0.811985043650152
"439",1800,1.4978960927189,0.748948046359451
"440",1801,11.0910445604546,5.54552228022732
"441",1802,3.40674125074927,1.70337062537463
"442",1803,6.93955649607994,3.46977824803997
"443",1804,1.38160962577364,0.690804812886818
"444",1805,1.27435084937403,0.637175424687013
"445",1808,2.77224694209293,1.38612347104646
"446",1821,6.04058596255593,3.02029298127797
"447",1824,10.6452936203665,5.32264681018327
"448",1826,20.5343225593617,10.2671612796808
"449",1827,5.94641525895167,2.97320762947583
"450",1828,1.1754189150144,0.587709457507201
"451",1829,3.24492657512356,1.62246328756178
"452",1831,1.27435084937403,0.637175424687013
"453",1848,2.35083783002881,1.1754189150144
"454",1852,5.27736123186877,2.63868061593438
"455",1854,6.41344286618227,3.20672143309114
"456",1857,4.07373985168873,2.03686992584437
"457",1859,3.1218661800192,1.5609330900096
"458",1861,1.08416738330131,0.542083691650654
"459",1862,3.1218661800192,1.5609330900096
"460",1864,4.86889666242386,2.43444833121193
"461",1865,1.38160962577364,0.690804812886818
"462",1867,1.4978960927189,0.748948046359451
"463",1868,4.7662351131819,2.38311755659095
"464",1869,9.88956712373728,4.94478356186864
"465",1871,2.55702854078804,1.27851427039402
"466",1872,1.38160962577364,0.690804812886818
"467",1877,12.7880081197136,6.39400405985681
"468",1881,13.1119668243623,6.55598341218114
"469",1886,6.07833934100397,3.03916967050198
"470",1891,2.44976976438843,1.22488488219421
"471",1892,3.62518867940283,1.81259433970142
"472",1893,4.05492463350694,2.02746231675347
"473",1895,2.77224694209293,1.38612347104646
"474",1897,2.89832093667433,1.44916046833717
"475",2845,2.54870169874805,1.27435084937403
"476",2959,1.27435084937403,0.637175424687013
"477",2960,7.42065512293446,3.71032756146723
"478",2963,7.50874506501885,3.75437253250942
"479",2964,1.27435084937403,0.637175424687013
"480",2966,27.2911947938672,13.6455973969336
"481",2968,3.72412061376246,1.86206030688123
"482",2972,2.08416738330131,1.04208369165065
"483",2974,11.9978693438709,5.99893467193543
"484",2975,1.08416738330131,0.542083691650654
"485",2976,1.1754189150144,0.587709457507201
"486",2978,2.84482278340927,1.42241139170464
"487",2980,1.1754189150144,0.587709457507201
"488",2981,1.38160962577364,0.690804812886818
"489",2982,1.27435084937403,0.637175424687013
"490",2984,1.1754189150144,0.587709457507201
"491",2985,8.96934950461125,4.48467475230562
"492",2987,2.54870169874805,1.27435084937403
"493",2988,2.44976976438843,1.22488488219421
"494",2989,4.29728509503361,2.1486425475168
"495",2990,6.93443035199948,3.46721517599974
"496",2991,8.52822275634576,4.26411137817288
"497",3002,12.9925128274836,6.49625641374178
"498",3003,3.25958629831571,1.62979314915786
"499",3009,1.08416738330131,0.542083691650654
"500",3022,6.40081651870847,3.20040825935423
"501",3085,8.43246842506089,4.21623421253044
"502",3086,15.4801649367543,7.74008246837713
"503",3087,11.8496795859484,5.92483979297422
"504",3089,25.4854840810731,12.7427420405365
"505",3090,1.08416738330131,0.542083691650654
"506",3093,8.82628589076931,4.41314294538465
"507",3094,13.1796780782004,6.58983903910022
"508",3444,1.38160962577364,0.690804812886818
"509",3446,1.08416738330131,0.542083691650654
"510",3449,1.38160962577364,0.690804812886818
"511",3451,4.27993056244797,2.13996528122398
"512",3453,5.47270401004801,2.73635200502401
"513",3454,2.89832093667433,1.44916046833717
"514",3456,25.973817360349,12.9869086801745
"515",3457,2.35083783002881,1.1754189150144
"516",3458,4.50347580579284,2.25173790289642
"517",3462,5.5544046284787,2.77720231423935
"518",3464,1.27435084937403,0.637175424687013
"519",3486,12.2930787276032,6.14653936380158
"520",3487,3.62518867940283,1.81259433970142
"521",3489,2.16833476660261,1.08416738330131
"522",3490,7.63512951344818,3.81756475672409
"523",3491,5.45413314751742,2.72706657375871
"524",3497,3.08426407304477,1.54213203652239
"525",3500,2.25958629831571,1.12979314915786
"526",3505,3.34375368161702,1.67187684080851
"527",3507,1.1754189150144,0.587709457507201
"528",3516,1.4978960927189,0.748948046359451
"529",3517,8.72832458729514,4.36416229364757
"530",3518,6.08005625848257,3.04002812924129
"531",3519,3.94766585710733,1.97383292855367
"532",3567,3.38462548740827,1.69231274370413
"533",3569,2.77224694209293,1.38612347104646
"534",3574,4.72546813525682,2.36273406762841
"535",3590,1.38160962577364,0.690804812886818
"536",3594,1.38160962577364,0.690804812886818
"537",3595,8.98009441031779,4.4900472051589
"538",3596,10.9337188609094,5.46685943045468
"539",3606,6.18877572047833,3.09438786023917
"540",3608,6.2505062881975,3.12525314409875
"541",3615,2.76321925154727,1.38160962577364
"542",3616,1.4978960927189,0.748948046359451
"543",3618,1.4978960927189,0.748948046359451
"544",3643,3.97835281813952,1.98917640906976
"545",3648,1.08416738330131,0.542083691650654
"546",3695,1.38160962577364,0.690804812886818
"547",3696,5.55428141182199,2.777140705911
"548",3698,8.84731903683755,4.42365951841877
"549",3699,3.18319600740439,1.5915980037022
"550",4803,1.76065540010796,0.880327700053982
"551",4829,2.54870169874805,1.27435084937403
"552",4860,9.57713348175174,4.78856674087587
"553",4861,4.34138360648986,2.17069180324493
"554",4863,2.76321925154727,1.38160962577364
"555",4866,2.65596047514766,1.32798023757383
"556",4868,2.54870169874805,1.27435084937403
"557",4872,10.0598697622182,5.02993488110912
"558",4873,1.08416738330131,0.542083691650654
"559",4878,1.1754189150144,0.587709457507201
"560",4883,1.27435084937403,0.637175424687013
"561",4885,1.6239700873003,0.811985043650152
"562",4887,1.27435084937403,0.637175424687013
"563",4888,4.15385656786656,2.07692828393328
"564",4890,7.0762418088876,3.5381209044438
"565",4892,1.76065540010796,0.880327700053982
"566",4896,12.5064619235319,6.25323096176596
"567",4897,1.27435084937403,0.637175424687013
"568",4902,1.4978960927189,0.748948046359451
"569",4904,3.53281524533067,1.76640762266534
"570",4917,1.38160962577364,0.690804812886818
"571",4933,4.75644758554577,2.37822379277288
"572",4934,1.27435084937403,0.637175424687013
"573",4935,1.27435084937403,0.637175424687013
"574",4936,1.27435084937403,0.637175424687013
"575",4939,1.38160962577364,0.690804812886818
"576",4941,1.27435084937403,0.637175424687013
"577",4947,2.63727884444615,1.31863942222308
"578",4957,7.10814509986474,3.55407254993237
"579",4958,20.3896817829772,10.1948408914886
"580",4960,1.27435084937403,0.637175424687013
"581",4961,1.27435084937403,0.637175424687013
"582",4964,3.93031132452169,1.96515566226085
"583",4965,15.6618970777415,7.83094853887073
"584",4967,1.27435084937403,0.637175424687013
"585",4971,1.4978960927189,0.748948046359451
"586",4973,3.93031132452169,1.96515566226085
"587",4999,1.38160962577364,0.690804812886818
"588",5000,6.1789881928422,3.0894940964211
"589",5009,2.63727884444615,1.31863942222308
"590",5072,6.7108851086546,3.3554425543273
"591",5075,12.3441103435672,6.17205517178362
"592",5077,10.9550108336602,5.47750541683012
"593",5079,1.1754189150144,0.587709457507201
"594",5118,3.81769031606074,1.90884515803037
"595",5119,1.38160962577364,0.690804812886818
"596",5121,1.38160962577364,0.690804812886818
"597",5123,2.44976976438843,1.22488488219421
"598",5125,1.4978960927189,0.748948046359451
"599",5128,7.45174534139433,3.72587267069716
"600",5132,6.43271980968561,3.2163599048428
"601",5162,7.34943822255712,3.67471911127856
"602",5163,3.94766585710733,1.97383292855367
"603",5164,2.76321925154727,1.38160962577364
"604",5167,2.55702854078804,1.27851427039402
"605",5168,2.54870169874805,1.27435084937403
"606",5170,1.27435084937403,0.637175424687013
"607",5173,1.76065540010796,0.880327700053982
"608",5197,1.08416738330131,0.542083691650654
"609",5204,1.1754189150144,0.587709457507201
"610",5212,8.15086060059017,4.07543030029509
"611",5217,5.24915876670314,2.62457938335157
"612",5224,1.1754189150144,0.587709457507201
"613",5235,2.65596047514766,1.32798023757383
"614",5237,1.27435084937403,0.637175424687013
"615",5240,1.1754189150144,0.587709457507201
"616",5242,1.27435084937403,0.637175424687013
"617",5249,8.64754484602327,4.32377242301163
"618",5263,1,0.5
"619",5267,2.6733150077333,1.33665750386665
"620",5268,1.27435084937403,0.637175424687013
"621",5269,1.1754189150144,0.587709457507201
"622",5275,1.38160962577364,0.690804812886818
"623",5277,8.2275964195553,4.11379820977765
"624",5282,1.6239700873003,0.811985043650152
"625",5283,3.1218661800192,1.5609330900096
"626",5284,5.10573023953609,2.55286511976805
"627",5285,1.27435084937403,0.637175424687013
"628",5290,2.55702854078804,1.27851427039402
"629",5291,16.4645295467624,8.2322647733812
"630",5292,16.3710830611208,8.18554153056042
"631",5319,8.96646949261448,4.48323474630724
"632",5320,2.35851823267533,1.17925911633767
"633",5321,2.6733150077333,1.33665750386665
"634",5324,3.34375368161702,1.67187684080851
"635",5333,9.10557309209737,4.55278654604869
"636",5334,2.35083783002881,1.1754189150144
"637",5335,1.27435084937403,0.637175424687013
"638",5336,1.08416738330131,0.542083691650654
"639",5337,2.6733150077333,1.33665750386665
"640",5338,1.27435084937403,0.637175424687013
"641",5447,1.27435084937403,0.637175424687013
"642",5450,1.1754189150144,0.587709457507201
"643",5452,6.34281556587164,3.17140778293582
"644",5456,7.84733431527602,3.92366715763801
"645",5462,4.50347580579284,2.25173790289642
