"","BirdID","birthyear","occasionyear","age_year","newlifespan","FPID","newstat","RTL","Whodunnit","SexEstimate","new_bug"
"1253",1199,1996,2007,11,4238,82,"Dom",NA,NA,"1",2.00111878419741
"1254",1199,1996,2008,12,4238,87,"Sub",NA,NA,"1",2.59212595036396
"1255",1200,1996,1996,0,3699,21,"Sub",NA,NA,"0",5.504502192368
"1256",1200,1996,1997,1,3699,22,"Sub",NA,NA,"0",6.34906043057842
"1257",1200,1996,1998,2,3699,25,"Dom",NA,NA,"0",3.40909704468116
"1258",1200,1996,1999,3,3699,28,"Dom",NA,NA,"0",5.15521640609487
"1259",1200,1996,2000,4,3699,39,"Dom",NA,NA,"0",NA
"1260",1200,1996,2001,5,3699,40,"Dom",NA,NA,"0",NA
"1261",1200,1996,2002,6,3699,41,"Dom",NA,NA,"0",NA
"1262",1200,1996,2003,7,3699,30,"Dom",NA,NA,"0",3.65308711255895
"1263",1200,1996,2004,8,3699,34,"Dom",NA,NA,"0",3.18841004325798
"1264",1200,1996,2005,9,3699,37,"Dom",0.6,"EB","0",3.84936357792857
"1265",1200,1996,2006,10,3699,75,"Sub",NA,NA,"0",3.14873123228241
"1266",1209,1997,1997,0,1903,22,"Sub",NA,NA,"1",6.34906043057842
"1267",1209,1997,1998,1,1903,25,"Sub",NA,NA,"1",3.40909704468116
"1268",1209,1997,1999,2,1903,28,"Dom",NA,NA,"1",5.15521640609487
"1269",1209,1997,2000,3,1903,39,"Dom",NA,NA,"1",NA
"1270",1209,1997,2001,4,1903,40,"Dom",NA,NA,"1",NA
"1271",1209,1997,2002,5,1903,41,"Dom",1.13,"EB","1",NA
"1272",1211,1996,1996,0,795,21,"Sub",NA,NA,"1",5.504502192368
"1273",1211,1996,1997,1,795,22,"Dom",1.11,"EB","1",6.34906043033333
"1274",1211,1996,1998,2,795,25,"Dom",NA,NA,"1",3.40909704468116
"1275",1213,1997,1997,0,1893,22,"Sub",NA,NA,"1",6.34906043057842
"1276",1213,1997,1998,1,1893,25,"Sub",0.63,"EAF","1",3.40909704426667
"1277",1213,1997,1999,2,1893,28,"Help",NA,NA,"1",5.15521640609487
"1278",1213,1997,2000,3,1893,39,"Dom",NA,NA,"1",NA
"1279",1213,1997,2001,4,1893,40,"Dom",NA,NA,"1",NA
"1280",1213,1997,2002,5,1893,41,"Sub",NA,NA,"1",NA
"1281",1213,1997,2003,6,1893,30,"Dom",0.45,"EAF","1",3.65308711307692
"1282",1215,1997,1997,0,794,22,"Sub",1.45,"EAF","1",6.34906043033333
"1283",1215,1997,1998,1,794,25,"Sub",NA,NA,"1",3.40909704468116
"1284",1215,1997,1999,2,794,26,"Sub",0.48,"EAF","1",1.51550549603333
"1285",1216,1997,1997,0,530,22,"Sub",1.09,"EB","0",6.34906043033333
"1286",1216,1997,1998,1,530,25,"Dom",NA,NA,"0",3.40909704468116
"1287",1217,1996,1996,0,669,21,"Sub",NA,NA,"1",5.504502192368
"1288",1217,1996,1997,1,669,22,"Sub",1.06,"EB","1",6.34906043033333
"1289",1217,1996,1998,2,669,25,"Sub",NA,NA,"1",3.40909704468116
"1290",1218,1996,1996,0,2260,21,"Sub",NA,NA,"0",5.504502192368
"1291",1218,1996,1997,1,2260,22,"Sub",1.94,"EB","0",6.34906043033333
"1292",1218,1996,1998,2,2260,25,"Dom",NA,NA,"0",3.40909704468116
"1293",1218,1996,1999,3,2260,28,"Dom",NA,NA,"0",5.15521640609487
"1294",1218,1996,2000,4,2260,39,"Dom",NA,NA,"0",NA
"1295",1218,1996,2001,5,2260,40,"Dom",NA,NA,"0",NA
"1296",1218,1996,2002,6,2260,41,"Dom",1.1,"EB","0",NA
"1297",1219,1996,1996,0,668,21,"Sub",NA,NA,"0",5.504502192368
"1298",1219,1996,1997,1,668,22,"Help",1.36,"EAF","0",6.34906043033333
"1299",1219,1996,1998,2,668,25,"Sub",NA,NA,"0",3.40909704468116
"1300",1222,1997,1997,0,1782,23,"Sub",1.09,"EB","0",NA
"1301",1222,1997,1998,1,1782,25,"Sub",NA,NA,"0",3.40909704468116
"1302",1222,1997,1999,2,1782,28,"Dom",NA,NA,"0",5.15521640609487
"1303",1222,1997,2000,3,1782,39,"Dom",NA,NA,"0",NA
"1304",1222,1997,2001,4,1782,40,"Dom",NA,NA,"0",NA
"1305",1222,1997,2002,5,1782,41,"Dom",1.26,"EB","0",NA
"1306",1222,1997,2003,6,1782,30,"Dom",1.4,"EAF","0",3.65308711307692
"1307",1224,1997,1997,0,547,22,"Sub",1.13,"EAF","1",6.34906043033333
"1308",1224,1997,1998,1,547,25,"Sub",NA,NA,"1",3.40909704468116
"1309",1225,1996,1996,0,477,21,"Sub",NA,NA,"0",5.504502192368
"1310",1225,1996,1997,1,477,22,"Sub",1.09,"EAF","0",6.34906043033333
"1311",1227,1997,1997,0,655,22,"Sub",NA,NA,"0",6.34906043057842
"1312",1227,1997,1998,1,655,25,"Sub",0.56,"EAF","0",3.40909704426667
"1313",1227,1997,1999,2,655,28,"Dom",NA,NA,"0",5.15521640609487
"1314",1234,1997,1997,0,1120,22,"Sub",NA,NA,"1",6.34906043057842
"1315",1234,1997,1998,1,1120,25,"Help",1.33,"EB","1",3.40909704426667
"1316",1234,1997,1999,2,1120,28,"Help",NA,NA,"1",5.15521640609487
"1317",1234,1997,2000,3,1120,39,"Sub",NA,NA,"1",NA
"1318",1235,1996,1996,0,780,21,"Sub",NA,NA,"0",5.504502192368
"1319",1235,1996,1997,1,780,22,"Dom",1.84,"EB","0",6.34906043033333
"1320",1235,1996,1998,2,780,25,"Dom",NA,NA,"0",3.40909704468116
"1321",1242,1996,1996,0,462,21,"Sub",NA,NA,"1",5.504502192368
"1322",1242,1996,1997,1,462,22,"Dom",1.19,"EB","1",6.34906043033333
"1323",1243,1996,1996,0,1328,21,"Sub",NA,NA,"1",5.504502192368
"1324",1243,1996,1997,1,1328,22,"Sub",2.19,"EB","1",6.34906043033333
"1325",1243,1996,1998,2,1328,25,"Dom",NA,NA,"1",3.40909704468116
"1326",1243,1996,1999,3,1328,28,"Dom",NA,NA,"1",5.15521640609487
"1327",1243,1996,2000,4,1328,39,"Dom",NA,NA,"1",NA
"1328",1244,1997,1997,0,4146,23,"Sub",1.28,"EB","0",NA
"1329",1244,1997,1998,1,4146,25,"Dom",NA,NA,"0",3.40909704468116
"1330",1244,1997,1999,2,4146,28,"Dom",NA,NA,"0",5.15521640609487
"1331",1244,1997,2000,3,4146,39,"Dom",NA,NA,"0",NA
"1332",1244,1997,2001,4,4146,40,"Dom",NA,NA,"0",NA
"1333",1244,1997,2002,5,4146,41,"Dom",0.44,"EAF","0",NA
"1334",1244,1997,2003,6,4146,30,"Dom",1.15,"EB","0",3.65308711307692
"1335",1244,1997,2004,7,4146,34,"Dom",NA,NA,"0",3.18841004325798
"1336",1244,1997,2005,8,4146,37,"Dom",NA,NA,"0",3.76584093842371
"1337",1244,1997,2006,9,4146,75,"Dom",NA,NA,"0",3.14873123228241
"1338",1244,1997,2007,10,4146,82,"Dom",0.99,"EB","0",2.00111878428571
"1339",1244,1997,2008,11,4146,87,"Sub",NA,NA,"0",2.59212595036396
"1340",1247,1997,1997,0,2086,22,"Sub",NA,NA,"0",6.34906043057842
"1341",1247,1997,1998,1,2086,23,"Dom",0.98,"EB","0",5.83789656866667
"1342",1247,1997,1999,2,2086,28,"Dom",NA,NA,"0",5.15521640609487
"1343",1247,1997,2000,3,2086,39,"Dom",NA,NA,"0",NA
"1344",1247,1997,2001,4,2086,40,"Dom",NA,NA,"0",NA
"1345",1247,1997,2002,5,2086,41,"Dom",NA,NA,"0",NA
"1346",1247,1997,2003,6,2086,30,"Dom",NA,NA,"0",3.65308711255895
"1347",1248,1997,1997,0,133,22,"Sub",NA,NA,"1",6.34906043057842
"1348",1248,1997,1998,1,133,23,"Sub",0.92,"EB","1",5.83789656866667
"1349",1262,1997,1997,0,438,22,"Sub",NA,NA,"1",6.34906043057842
"1350",1262,1997,1998,1,438,23,"Sub",1.55,"EAF","1",5.83789656866667
"1351",1268,1998,1998,0,1718,23,"Sub",0.99,"EB","1",5.83789656866667
"1352",1268,1998,1999,1,1718,28,"Dom",NA,NA,"1",5.15521640609487
"1353",1268,1998,2000,2,1718,39,"Dom",NA,NA,"1",NA
"1354",1268,1998,2001,3,1718,40,"Dom",NA,NA,"1",NA
"1355",1268,1998,2002,4,1718,41,"Dom",NA,NA,"1",NA
"1356",1268,1998,2003,5,1718,30,"Dom",NA,NA,"1",3.65308711255895
"1357",1270,1997,1997,0,316,22,"Sub",NA,NA,"0",6.34906043057842
"1358",1270,1997,1998,1,316,23,"Sub",1.07,"EB","0",5.83789656866667
"1359",1271,1997,1997,0,3242,22,"Sub",NA,NA,"0",6.34906043057842
"1360",1271,1997,1998,1,3242,25,"Dom",NA,NA,"0",3.40909704468116
"1361",1271,1997,1999,2,3242,28,"Dom",NA,NA,"0",5.15521640609487
"1362",1271,1997,2000,3,3242,39,"Dom",NA,NA,"0",NA
"1363",1271,1997,2001,4,3242,40,"Sub",NA,NA,"0",NA
"1364",1271,1997,2002,5,3242,41,"Sub",NA,NA,"0",NA
"1365",1271,1997,2003,6,3242,30,"Help",NA,NA,"0",3.65308711255895
"1366",1271,1997,2004,7,3242,34,"Sub",NA,NA,"0",3.18841004325798
"1367",1271,1997,2005,8,3242,54,"Sub",1.8,"EB","0",NA
"1368",1271,1997,2006,9,3242,75,"Sub",NA,NA,"0",3.14873123228241
"1369",1273,1997,1997,0,442,22,"Sub",NA,NA,"1",6.34906043057842
"1370",1273,1997,1998,1,442,23,"Sub",0.91,"EAF","1",5.83789656866667
"1371",1274,1997,1997,0,1305,22,"Sub",NA,NA,"1",6.34906043057842
"1372",1274,1997,1998,1,1305,23,"Dom",0.99,"EB","1",5.83789656866667
"1373",1274,1997,1998,1,1305,25,"Dom",1.09,"EB","1",3.40909704426667
"1374",1274,1997,1999,2,1305,28,"Dom",NA,NA,"1",5.15521640609487
"1375",1274,1997,2000,3,1305,39,"Dom",NA,NA,"1",NA
"1376",1274,1997,2001,4,1305,40,"Sub",NA,NA,"1",NA
"1377",1275,1997,1997,0,1782,22,"Sub",NA,NA,"0",6.34906043057842
"1378",1275,1997,1998,1,1782,23,"Sub",1.21,"EAF","0",5.83789656866667
"1379",1275,1997,1999,2,1782,28,"Dom",NA,NA,"0",5.15521640609487
"1380",1275,1997,2000,3,1782,39,"Dom",NA,NA,"0",NA
"1381",1275,1997,2001,4,1782,40,"Dom",NA,NA,"0",NA
"1382",1275,1997,2002,5,1782,41,"Dom",NA,NA,"0",NA
"1383",1275,1997,2003,6,1782,30,"Dom",0.87,"EB","0",3.65308711307692
"1384",1275,1997,2004,7,1782,34,"Dom",0.69,"EAF","0",3.1884100425
"1385",1276,1997,1997,0,3653,22,"Sub",NA,NA,"1",6.34906043057842
"1386",1276,1997,1998,1,3653,25,"Dom",NA,NA,"1",3.40909704468116
"1387",1276,1997,1999,2,3653,28,"Dom",NA,NA,"1",5.15521640609487
"1388",1276,1997,2000,3,3653,39,"Dom",NA,NA,"1",NA
"1389",1276,1997,2001,4,3653,40,"Dom",NA,NA,"1",NA
"1390",1276,1997,2002,5,3653,41,"Dom",1.15,"EB","1",NA
"1391",1276,1997,2003,6,3653,30,"Dom",NA,NA,"1",3.65308711255895
"1392",1276,1997,2004,7,3653,34,"Dom",NA,NA,"1",3.18841004325798
"1393",1276,1997,2005,8,3653,37,"Dom",NA,NA,"1",3.76584093842371
"1394",1276,1997,2006,9,3653,75,"Dom",NA,NA,"1",3.14873123228241
"1395",1276,1997,2007,10,3653,82,"Sub",NA,NA,"1",2.00111878419741
"1396",1278,1997,1997,0,680,22,"Sub",NA,NA,"0",6.34906043057842
"1397",1278,1997,1998,1,680,23,"Sub",2.06,"EB","0",5.83789656866667
"1398",1278,1997,1999,2,680,28,"Sub",NA,NA,"0",5.15521640609487
"1399",1286,1997,1997,0,1357,22,"Sub",NA,NA,"1",6.34906043057842
"1400",1286,1997,1998,1,1357,23,"Sub",1,"EAF","1",5.83789656866667
"1401",1286,1997,1998,1,1357,25,"Sub",1.11,"EB","1",3.40909704426667
"1402",1286,1997,1999,2,1357,28,"Dom",NA,NA,"1",5.15521640609487
"1403",1286,1997,2000,3,1357,39,"Dom",NA,NA,"1",NA
"1404",1286,1997,2001,4,1357,40,"Dom",NA,NA,"1",NA
"1405",1287,1997,1997,0,2948,22,"Sub",NA,NA,"1",6.34906043057842
"1406",1287,1997,1998,1,2948,23,"Sub",2.99,"EB","1",5.83789656866667
"1407",1287,1997,1999,2,2948,28,"Dom",NA,NA,"1",5.15521640609487
"1408",1287,1997,2000,3,2948,39,"Dom",NA,NA,"1",NA
"1409",1287,1997,2001,4,2948,40,"Dom",NA,NA,"1",NA
"1410",1287,1997,2002,5,2948,41,"Dom",NA,NA,"1",NA
"1411",1287,1997,2003,6,2948,30,"Dom",0.84,"EAF","1",3.65308711307692
"1412",1287,1997,2004,7,2948,34,"Dom",NA,NA,"1",3.18841004325798
"1413",1287,1997,2005,8,2948,37,"Dom",NA,NA,"1",3.76584093842371
"1414",1290,1997,1997,0,1002,22,"Sub",NA,NA,"1",6.34906043057842
"1415",1290,1997,1998,1,1002,23,"Sub",1.8,"EB","1",5.83789656866667
"1416",1290,1997,1999,2,1002,28,"Dom",NA,NA,"1",5.15521640609487
"1417",1290,1997,2000,3,1002,39,"Dom",NA,NA,"1",NA
"1418",1291,1997,1997,0,133,22,"Sub",NA,NA,"0",6.34906043057842
"1419",1291,1997,1998,1,133,23,"Sub",2.04,"EB","0",5.83789656866667
"1420",1296,1997,1997,0,133,22,"Sub",NA,NA,"1",6.34906043057842
"1421",1296,1997,1998,1,133,23,"Sub",1.06,"EAF","1",5.83789656866667
"1422",1300,1997,1997,0,133,22,"Sub",NA,NA,"0",6.34906043057842
"1423",1300,1997,1998,1,133,23,"Sub",0.52,"EB","0",5.83789656866667
"1424",1301,1997,1997,0,385,22,"Sub",NA,NA,"1",6.34906043057842
"1425",1301,1997,1998,1,385,23,"Sub",1.01,"EAF","1",5.83789656866667
"1426",1302,1997,1997,0,133,22,"Sub",NA,NA,"1",6.34906043057842
"1427",1302,1997,1998,1,133,23,"Sub",0.82,"EAF","1",5.83789656866667
"1428",1303,1997,1997,0,382,22,"Sub",NA,NA,"1",6.34906043057842
"1429",1303,1997,1998,1,382,23,"Sub",2.84,"EB","1",5.83789656866667
"1430",1304,1997,1997,0,1124,22,"Sub",NA,NA,"0",6.34906043057842
"1431",1304,1997,1998,1,1124,23,"Sub",2.62,"EB","0",5.83789656866667
"1432",1304,1997,1999,2,1124,28,"Dom",NA,NA,"0",5.15521640609487
"1433",1304,1997,2000,3,1124,39,"Dom",NA,NA,"0",NA
"1434",1305,1997,1997,0,4126,22,"Sub",NA,NA,"0",6.34906043057842
"1435",1305,1997,1998,1,4126,23,"Sub",1.07,"EB","0",5.83789656866667
"1436",1305,1997,1999,2,4126,28,"Dom",NA,NA,"0",5.15521640609487
"1437",1305,1997,2000,3,4126,39,"Dom",NA,NA,"0",NA
"1438",1305,1997,2001,4,4126,40,"Dom",NA,NA,"0",NA
"1439",1305,1997,2002,5,4126,41,"Dom",NA,NA,"0",NA
"1440",1305,1997,2003,6,4126,30,"Dom",NA,NA,"0",3.65308711255895
"1441",1305,1997,2004,7,4126,34,"Dom",NA,NA,"0",3.18841004325798
"1442",1305,1997,2005,8,4126,37,"Dom",NA,NA,"0",3.76584093842371
"1443",1305,1997,2006,9,4126,75,"Dom",NA,NA,"0",3.14873123228241
"1444",1305,1997,2007,10,4126,77,"Dom",0.82,"EB","0",2.69293973207143
"1445",1305,1997,2008,11,4126,87,"Dom",NA,NA,"0",2.59212595036396
"1446",1306,1997,1997,0,680,22,"Sub",NA,NA,"1",6.34906043057842
"1447",1306,1997,1998,1,680,23,"Sub",1.53,"EAF","1",5.83789656866667
"1448",1306,1997,1999,2,680,28,"Dom",NA,NA,"1",5.15521640609487
"1449",1346,1997,1997,0,2948,22,"Sub",NA,NA,"0",6.34906043057842
"1450",1346,1997,1998,1,2948,25,"Sub",0.87,"EB","0",3.40909704426667
"1451",1346,1997,1999,2,2948,28,"Dom",NA,NA,"0",5.15521640609487
"1452",1346,1997,2000,3,2948,39,"Dom",NA,NA,"0",NA
"1453",1346,1997,2001,4,2948,40,"Dom",NA,NA,"0",NA
"1454",1346,1997,2002,5,2948,41,"Dom",NA,NA,"0",NA
"1455",1346,1997,2003,6,2948,30,"Dom",NA,NA,"0",3.65308711255895
"1456",1346,1997,2004,7,2948,34,"Dom",NA,NA,"0",3.18841004325798
"1457",1346,1997,2005,8,2948,37,"Dom",1,"EAF","0",3.84936357792857
"1458",1347,1997,1997,0,560,22,"Sub",NA,NA,"0",6.34906043057842
"1459",1347,1997,1998,1,560,25,"Dom",1.11,"EB","0",3.40909704426667
"1460",1347,1997,1999,2,560,28,"Sub",NA,NA,"0",5.15521640609487
"1461",1348,1998,1998,0,1538,25,"Sub",1.72,"EAF","1",3.40909704426667
"1462",1348,1998,1999,1,1538,28,"Dom",NA,NA,"1",5.15521640609487
"1463",1348,1998,2000,2,1538,39,"Dom",NA,NA,"1",NA
"1464",1348,1998,2001,3,1538,40,"Dom",NA,NA,"1",NA
"1465",1348,1998,2002,4,1538,41,"Dom",NA,NA,"1",NA
"1466",1355,1997,1997,0,1761,22,"Sub",NA,NA,"0",6.34906043057842
"1467",1355,1997,1998,1,1761,25,"Sub",NA,NA,"0",3.40909704468116
"1468",1355,1997,1999,2,1761,28,"Dom",NA,NA,"0",5.15521640609487
"1469",1355,1997,2000,3,1761,39,"Dom",NA,NA,"0",NA
"1470",1355,1997,2001,4,1761,40,"Dom",NA,NA,"0",NA
"1471",1355,1997,2002,5,1761,41,"Dom",NA,NA,"0",NA
"1472",1355,1997,2003,6,1761,30,"Dom",1.01,"EB","0",3.65308711307692
"1473",1356,1997,1997,0,4427,22,"Sub",NA,NA,"1",6.34906043057842
"1474",1356,1997,1998,1,4427,25,"Dom",NA,NA,"1",3.40909704468116
"1475",1356,1997,1999,2,4427,28,"Dom",NA,NA,"1",5.15521640609487
"1476",1356,1997,2000,3,4427,39,"Dom",NA,NA,"1",NA
"1477",1356,1997,2001,4,4427,40,"Dom",NA,NA,"1",NA
"1478",1356,1997,2002,5,4427,41,"Dom",NA,NA,"1",NA
"1479",1356,1997,2003,6,4427,30,"Dom",NA,NA,"1",3.65308711255895
"1480",1356,1997,2004,7,4427,35,"Dom",0.83,"EB","1",NA
"1481",1356,1997,2005,8,4427,37,"Dom",NA,NA,"1",3.76584093842371
"1482",1356,1997,2006,9,4427,75,"Dom",NA,NA,"1",3.14873123228241
"1483",1356,1997,2007,10,4427,82,"Dom",NA,NA,"1",2.00111878419741
"1484",1356,1997,2008,11,4427,87,"Dom",NA,NA,"1",2.59212595036396
"1485",1356,1997,2009,12,4427,90,"Dom",0.29,"EB","1",3.28909595685714
"1486",1358,1997,1997,0,2921,22,"Sub",NA,NA,"1",6.34906043057842
"1487",1358,1997,1998,1,2921,25,"Help",1.46,"EAF","1",3.40909704426667
"1488",1358,1997,1999,2,2921,28,"Sub",NA,NA,"1",5.15521640609487
"1489",1358,1997,2000,3,2921,39,"Dom",NA,NA,"1",NA
"1490",1358,1997,2001,4,2921,40,"Dom",NA,NA,"1",NA
"1491",1358,1997,2002,5,2921,41,"Dom",NA,NA,"1",NA
"1492",1358,1997,2003,6,2921,30,"Dom",NA,NA,"1",3.65308711255895
"1493",1358,1997,2004,7,2921,34,"Dom",NA,NA,"1",3.18841004325798
"1494",1358,1997,2005,8,2921,37,"Dom",NA,NA,"1",3.76584093842371
"1495",1361,1998,1998,0,4229,25,"Sub",1.07,"EB","0",3.40909704426667
"1496",1361,1998,1998,0,4229,25,"Sub",1.39,"EAF","0",3.40909704426667
"1497",1361,1998,1999,1,4229,28,"Sub",NA,NA,"0",5.15521640609487
"1498",1361,1998,2000,2,4229,39,"Dom",NA,NA,"0",NA
"1499",1361,1998,2001,3,4229,40,"Dom",NA,NA,"0",NA
"1500",1361,1998,2002,4,4229,41,"Dom",NA,NA,"0",NA
"1501",1361,1998,2003,5,4229,30,"Dom",NA,NA,"0",3.65308711255895
"1502",1361,1998,2004,6,4229,34,"Dom",0.85,"EAF","0",3.1884100425
"1503",1361,1998,2005,7,4229,37,"Dom",NA,NA,"0",3.76584093842371
"1504",1361,1998,2006,8,4229,75,"Dom",NA,NA,"0",3.14873123228241
"1505",1361,1998,2007,9,4229,82,"Dom",0.96,"EB","0",2.00111878428571
"1506",1361,1998,2008,10,4229,87,"Dom",0.86,"EAF","0",2.59212595028571
"1507",1361,1998,2009,11,4229,92,"Dom",NA,NA,"0",4.55094243891926
"1508",1361,1998,2010,12,4229,104,"Sub",NA,NA,"0",3.43745237720491
"1509",1363,1998,1998,0,48,25,"Sub",0.83,"EAF","1",3.40909704426667
"1510",1364,1998,1998,0,401,25,"Sub",1.31,"EB","0",3.40909704426667
"1511",1364,1998,1999,1,401,28,"Sub",NA,NA,"0",5.15521640609487
"1512",1365,1998,1998,0,38,25,"Sub",1.68,"EAF","0",3.40909704426667
"1513",1366,1998,1998,0,1066,25,"Sub",2.56,"EB","0",3.40909704426667
"1514",1366,1998,1999,1,1066,28,"Sub",NA,NA,"0",5.15521640609487
"1515",1366,1998,2000,2,1066,39,"Sub",NA,NA,"0",NA
"1516",1366,1998,2001,3,1066,40,"Help",NA,NA,"0",NA
"1517",1368,1997,1997,0,1899,22,"Sub",NA,NA,"1",6.34906043057842
"1518",1368,1997,1998,1,1899,25,"Sub",NA,NA,"1",3.40909704468116
"1519",1368,1997,1999,2,1899,28,"Sub",NA,NA,"1",5.15521640609487
"1520",1368,1997,2000,3,1899,39,"Sub",NA,NA,"1",NA
"1521",1368,1997,2001,4,1899,40,"Sub",NA,NA,"1",NA
"1522",1368,1997,2002,5,1899,41,"Dom",NA,NA,"1",NA
"1523",1368,1997,2004,7,1899,34,"Sub",0.72,"EAF","1",3.1884100425
"1524",1369,1997,1997,0,1897,22,"Sub",NA,NA,"0",6.34906043057842
"1525",1369,1997,1998,1,1897,25,"Help",1.36,"EB","0",3.40909704426667
"1526",1369,1997,1999,2,1897,28,"Dom",NA,NA,"0",5.15521640609487
"1527",1369,1997,2000,3,1897,39,"Dom",NA,NA,"0",NA
"1528",1369,1997,2001,4,1897,40,"Dom",NA,NA,"0",NA
"1529",1369,1997,2002,5,1897,41,"Dom",NA,NA,"0",NA
"1530",1370,1997,1997,0,1897,22,"Sub",NA,NA,"1",6.34906043057842
"1531",1370,1997,1998,1,1897,25,"Dom",1.05,"EB","1",3.40909704426667
"1532",1370,1997,1999,2,1897,28,"Sub",NA,NA,"1",5.15521640609487
"1533",1370,1997,2000,3,1897,39,"Sub",NA,NA,"1",NA
"1534",1370,1997,2001,4,1897,40,"Dom",NA,NA,"1",NA
"1535",1370,1997,2002,5,1897,41,"Dom",NA,NA,"1",NA
"1536",1380,1997,1997,0,1887,22,"Sub",NA,NA,"0",6.34906043057842
"1537",1380,1997,1998,1,1887,25,"Dom",1.64,"EB","0",3.40909704426667
"1538",1380,1997,1999,2,1887,28,"Dom",NA,NA,"0",5.15521640609487
"1539",1380,1997,2000,3,1887,39,"Dom",NA,NA,"0",NA
"1540",1380,1997,2001,4,1887,40,"Dom",NA,NA,"0",NA
"1541",1380,1997,2002,5,1887,41,"Dom",NA,NA,"0",NA
"1542",1381,1997,1997,0,3050,22,"Sub",NA,NA,"1",6.34906043057842
"1543",1381,1997,1998,1,3050,25,"Help",0.64,"EAF","1",3.40909704426667
"1544",1381,1997,1999,2,3050,28,"Dom",NA,NA,"1",5.15521640609487
"1545",1381,1997,2000,3,3050,39,"Dom",NA,NA,"1",NA
"1546",1381,1997,2001,4,3050,40,"Dom",NA,NA,"1",NA
"1547",1381,1997,2002,5,3050,41,"Dom",NA,NA,"1",NA
"1548",1381,1997,2003,6,3050,30,"Dom",NA,NA,"1",3.65308711255895
"1549",1381,1997,2004,7,3050,34,"Dom",NA,NA,"1",3.18841004325798
"1550",1381,1997,2005,8,3050,37,"Dom",NA,NA,"1",3.76584093842371
"1551",1382,1997,1997,0,1449,22,"Sub",NA,NA,"0",6.34906043057842
"1552",1382,1997,1998,1,1449,25,"Dom",1.08,"EAF","0",3.40909704426667
"1553",1382,1997,1999,2,1449,28,"Dom",NA,NA,"0",5.15521640609487
"1554",1382,1997,2000,3,1449,39,"Dom",0.54,"EAF","0",NA
"1555",1382,1997,2001,4,1449,40,"Dom",NA,NA,"0",NA
"1556",1384,1998,1998,0,4064,25,"Sub",NA,NA,"0",3.40909704468116
"1557",1384,1998,1999,1,4064,28,"Help",NA,NA,"0",5.15521640609487
"1558",1384,1998,2000,2,4064,39,"Dom",NA,NA,"0",NA
"1559",1384,1998,2001,3,4064,40,"Dom",NA,NA,"0",NA
"1560",1384,1998,2002,4,4064,41,"Dom",NA,NA,"0",NA
"1561",1384,1998,2003,5,4064,30,"Dom",NA,NA,"0",3.65308711255895
"1562",1384,1998,2004,6,4064,34,"Dom",NA,NA,"0",3.18841004325798
"1563",1384,1998,2005,7,4064,37,"Dom",NA,NA,"0",3.76584093842371
"1564",1384,1998,2006,8,4064,75,"Dom",0.73,"EB","0",3.14873123264286
"1565",1384,1998,2007,9,4064,82,"Dom",0.78,"EAF","0",2.00111878428571
"1566",1384,1998,2008,10,4064,85,"Dom",0.61,"EB","0",1.83148956078571
"1567",1384,1998,2009,11,4064,92,"Dom",0.5,"EAF","0",4.5509424385
"1568",1385,1998,1998,0,746,25,"Sub",NA,NA,"0",3.40909704468116
"1569",1385,1998,1999,1,746,28,"Dom",NA,NA,"0",5.15521640609487
"1570",1385,1998,2000,2,746,39,"Dom",1.02,"EAF","0",NA
"1571",1387,1998,1998,0,1514,25,"Sub",0.95,"EAF","0",3.40909704426667
"1572",1387,1998,1999,1,1514,28,"Sub",NA,NA,"0",5.15521640609487
"1573",1387,1998,2000,2,1514,39,"Dom",NA,NA,"0",NA
"1574",1387,1998,2001,3,1514,40,"Dom",NA,NA,"0",NA
"1575",1387,1998,2002,4,1514,41,"Dom",NA,NA,"0",NA
"1576",1389,1998,1998,0,45,25,"Sub",0.91,"EAF","0",3.40909704426667
"1577",1390,1998,1998,0,1514,25,"Sub",0.87,"EAF","0",3.40909704426667
"1578",1390,1998,1999,1,1514,28,"Sub",NA,NA,"0",5.15521640609487
"1579",1390,1998,2000,2,1514,39,"Sub",0.74,"EAF","0",NA
"1580",1390,1998,2001,3,1514,40,"Sub",NA,NA,"0",NA
"1581",1390,1998,2002,4,1514,41,"Dom",0.46,"EAF","0",NA
"1582",1391,1997,1997,0,764,22,"Sub",NA,NA,"1",6.34906043057842
"1583",1391,1997,1998,1,764,25,"Help",0.56,"EB","1",3.40909704426667
"1584",1391,1997,1999,2,764,28,"Sub",NA,NA,"1",5.15521640609487
"1585",1392,1997,1997,0,1086,22,"Sub",NA,NA,"0",6.34906043057842
"1586",1392,1997,1998,1,1086,25,"Dom",0.32,"EAF","0",3.40909704426667
"1587",1392,1997,1999,2,1086,28,"Dom",NA,NA,"0",5.15521640609487
"1588",1392,1997,2000,3,1086,39,"Dom",NA,NA,"0",NA
"1589",1394,1998,1998,0,4241,25,"Sub",NA,NA,"1",3.40909704468116
"1590",1394,1998,1999,1,4241,26,"Sub",0.47,"EAF","1",1.51550549603333
"1591",1394,1998,2000,2,4241,39,"Dom",NA,NA,"1",NA
"1592",1394,1998,2001,3,4241,40,"Dom",NA,NA,"1",NA
"1593",1394,1998,2002,4,4241,41,"Dom",NA,NA,"1",NA
"1594",1394,1998,2003,5,4241,30,"Dom",0.81,"EB","1",3.65308711307692
"1595",1394,1998,2004,6,4241,34,"Dom",NA,NA,"1",3.18841004325798
